mass_Msun,mass_kg,schwarzschild_radius_km,hawking_temperature_K
1242415971.7356172,2.4705068873171227e+39,3669276018.235688,4.9661900403549955e-17
1278143022.8561273,2.5415490566587234e+39,3774790125.315007,4.827373552471305e-17
1314897445.0108204,2.614634122480666e+39,3883338407.7295737,4.6924373062118333e-17
1352708781.3947933,2.6898208305401045e+39,3995008116.5609384,4.5612728398564573e-17
1391607424.7505622,2.76716961589375e+39,4109889011.892505,4.4337747234406626e-17
1431624641.7976642,2.846742651475401e+39,4228073434.95843,4.309840474011225e-17
1472792598.3649282,2.928603898070709e+39,4349656382.367749,4.189370473250149e-17
1515144385.2452683,3.0128191557286586e+39,4474735582.462361,4.072267887401766e-17
1558714044.7941482,3.0994561166518196e+39,4603411573.871314,3.958438589437518e-17
1603536598.2927213,3.1885844196071276e+39,4735787786.323449,3.847791083396941e-17
1649648074.0980275,3.280275705901705e+39,4871970623.784486,3.7402364308429755e-17
1697085536.602488,3.3746036769679495e+39,5012069549.984228,3.635688179373498e-17
1745887116.0262916,3.4716441536048e+39,5156197176.403613,3.5340622931307996e-17
1796092039.066499,3.571475136922561e+39,5304469352.791894,3.4352770852535095e-17
1847740660.4273539,3.6741768710399803e+39,5457005260.286367,3.339253152216909e-17
1900874495.2574978,3.779831907584677e+39,5613927507.210467,3.245913310008181e-17
1955536252.519719,3.888525172047885e+39,5775362227.625966,3.155182532086134e-17
2011769869.3205256,4.000344032047786e+39,5941439182.719847,3.0669878890746755e-17
2069620546.2266579,4.115378367555322e+39,6112291865.105953,2.98125849014241e-17
2129134783.5974185,4.233720643139959e+39,6288057606.126698,2.897925426020397e-17
2190360418.9615364,4.355465982292446e+39,6468877686.239614,2.8169217136130804e-17
2253346665.469007,4.480712243885156e+39,6654897448.578698,2.7381822421572092e-17
2318144151.448665,4.609560100831127e+39,6846266415.781348,2.6616437208857635e-17
2384804961.103097,4.742113121004675e+39,7043138410.174246,2.587244628155006e-17
2453382676.3740554,4.8784778504895177e+39,7245671677.416137,2.5149251619932262e-17
2523932420.01146,5.0187638992201877e+39,7454029013.695206,2.4446271920320988e-17
2596510899.881204,5.163084029086778e+39,7668377896.58507,2.3762942127813484e-17
2671176454.546786,5.311554244572647e+39,7888890619.6628,2.309871298209785e-17
2747989100.1618857,5.464293885998905e+39,8115744430.998621,2.2453050575957207e-17
2827010578.7114067,5.621425725450271e+39,8349121675.628075,2.1825435926114596e-17
2908304407.639508,5.783076065458933e+39,8589209942.120443,2.12153645560757e-17
2991935930.9050927,5.94937484052685e+39,8836202213.362938,2.0622346090629297e-17
3077972371.5050793,6.120455721566705e+39,9090297021.679735,2.0045903861685178e-17
3166482885.5084205,6.296456223346929e+39,9351698608.412785,1.9485574525127138e-17
3257538617.643535,6.477517815025641e+39,9620617088.090351,1.894090768837839e-17
3351212758.4846287,6.66378603386393e+39,9897268617.317633,1.8411465548374838e-17
3447580603.282075,6.855410602208307e+39,10181875568.52284,1.78968225396602e-17
3546719612.4847937,7.052545547837637e+39,10474666708.70032,1.739656499231612e-17
3648709474.0030293,7.255349327770804e+39,10775877383.293673,1.6910290799453967e-17
3753632167.261272,7.463984955634022e+39,11085749705.36576,1.6437609094002437e-17
3861572029.0935316,7.678620132691614e+39,11404532750.209831,1.5978139934527554e-17
3972615821.5330205,7.899427382643765e+39,11732482755.555435,1.5531513999836968e-17
4086852801.5517063,8.126584190301522e+39,12069863327.533009,1.5097372292118588e-17
4204374792.8048167,8.360273144248594e+39,12416945652.559738,1.4675365848379146e-17
4325276259.438765,8.6006820836062e+39,12774008715.31942,1.4265155459947445e-17
4449654382.021514,8.848004249018319e+39,13141339523.010595,1.3866411399818161e-17
4577609135.656045,9.102438437977975e+39,13519233336.04212,1.3478813157618195e-17
4709243370.34061,9.364189164621192e+39,13907993905.364279,1.3102049181979584e-17
4844662893.639234,9.633466824114807e+39,14307933716.62283,1.2735816630115484e-17
4983976555.730113,9.910487861772657e+39,14719374241.33578,1.2379821124394373e-17
5127296336.899051,1.0195474947033655e+40,15142646195.29121,1.203377651572019e-17
5274737437.5494995,1.0488657152444053e+40,15578089804.37747,1.1697404653524981e-17
5426418370.800333,1.0790270137785338e+40,16026055078.055815,1.1370435162192226e-17
5582461057.746777,1.1100556339497734e+40,16486902090.698278,1.1052605223728678e-17
5742990925.460693,1.1419765165550824e+40,16961001271.015774,1.0743659366511088e-17
5908137007.808516,1.1748153195916998e+40,17448733699.807655,1.0443349259938778e-17
6078032049.169003,1.2085984388811086e+40,17950491416.275463,1.015143351482488e-17
6252812611.132758,1.2433530292859156e+40,18466677733.142803,9.867677489368463e-18
6432619182.270792,1.2791070265370001e+40,18997707560.83917,9.591853100548828e-18
6617596291.058799,1.315889169688169e+40,19544007741.00366,9.323738640793088e-18
6807892622.049517,1.3537290242166802e+40,20106017389.581383,9.063118599767066e-18
7003661135.384972,1.3926570057878955e+40,20684188249.783665,8.809783491148653e-18
7205059189.745949,1.4327044047034127e+40,21278985055.199585,8.563529684242542e-18
7412248668.83704,1.4739034110522388e+40,21890885903.349224,8.324159240301719e-18
7625396111.508318,1.5162871405850944e+40,22520382639.977154,8.091479753424826e-18
7844672845.619693,1.559889661332939e+40,23167981254.399284,7.865304195899821e-18
8070255125.753717,1.6047460209907495e+40,23834202286.21554,7.64545076787166e-18
8302324274.889477,1.6508922750889477e+40,24519581243.72093,7.431742751211116e-18
8541066830.149502,1.698365515974738e+40,25224669034.345642,7.224008367469236e-18
8786674692.73845,1.7472039026269623e+40,25950032407.47485,7.022080639801671e-18
9039345282.19346,1.797446691328323e+40,26696254410.002388,6.825797258752554e-18
9299281695.069435,1.849134267219472e+40,27463934854.9822,6.635000451790621e-18
9566692868.188568,1.9023081767606922e+40,28253690803.759636,6.449536856491229e-18
9841793746.583122,1.957011161126814e+40,29066157061.963467,6.269257397264116e-18
10124805456.268803,2.0132871905626827e+40,29901986689.764263,6.094017165526055e-18
10415955481.985153,2.0711814997263017e+40,30761851526.802147,5.923675303223795e-18
10715477850.048391,2.1307406240485724e+40,31646442732.213238,5.758094889611975e-18
11023613316.461117,2.1920124371383434e+40,32556471340.181484,5.597142831196622e-18
11340609560.432161,2.255046189263254e+40,33492668831.46845,5.440689754754479e-18
11666721383.461369,2.3198925469371427e+40,34455787721.378235,5.28860990334271e-18
12002210914.148317,2.3866036336456505e+40,35446602164.627144,5.140781035215817e-18
12347347818.89198,2.455233071743213e+40,36465908577.61125,4.997084325567402e-18
12702409518.647734,2.5258360255545457e+40,37514526278.56353,4.857404271019162e-18
13067681411.919043,2.5984692457158657e+40,38593298146.12382,4.7216285967789715e-18
13443457104.15989,2.6731911147908816e+40,39703091296.842155,4.589648166394753e-18
13830038643.7756,2.750061694198847e+40,40844797782.16928,4.461356894030316e-18
14227736764.908533,2.829142772491767e+40,42019335305.48517,4.3366516591938524e-18
14636871137.206402,2.9104979150200814e+40,43227647959.74968,4.215432223849597e-18
15057770622.773037,2.99419251502655e+40,44470706986.36531,4.097601151846418e-18
15490773540.506817,3.080293846209159e+40,45749511555.85835,3.983063730598909e-18
15936227938.042284,3.168871116795894e+40,47065089571.01472,3.871727894957162e-18
16394491871.509754,3.2599955251741e+40,48418498493.10508,3.763504153205085e-18
16865933693.341757,3.3537403171199283e+40,49810826191.87489,3.658305515126734e-18
17350932348.353718,3.4501808446730917e+40,51243191819.971176,3.556047422083817e-18
17849877678.340088,3.5493946267048916e+40,52716746712.51828,3.456647679047383e-18
18363170735.42952,3.6514614112279537e+40,54232675312.562004,3.3600263885293966e-18
18891224104.449444,3.7564632394974585e+40,55792196123.121635,3.2661058863613607e-18
19434462234.56284,3.8644845119561167e+40,57396562686.6259,3.174810679267651e-18
19993321780.439156,3.9756120560749846e+40,59047064592.50644,3.0860673841842546e-18
20568251953.23845,4.089935196145606e+40,60745028513.7731,2.9998046692732797e-18
21159714881.685925,4.2075458250786007e+40,62491819273.38963,2.9159531965866393e-18
21768185983.532227,4.3285384782674326e+40,64288840941.32195,2.8344455663320297e-18
22394154347.69289,4.453010409575688e+40,66137537963.12562,2.7552162626971684e-18
23038123127.37841,4.581061669509815e+40,68039396320.99241,2.678201601188122e-18
23700609944.529217,4.712795185639801e+40,69995944728.18402,2.603339677439663e-18
24382147305.878757,4.848316845332073e+40,72008755857.80757,2.5305703174567133e-18
25083283030.9838,4.987735580862035e+40,74079447606.9343,2.4598350292463282e-18
25804580692.560078,5.131163456973494e+40,76209684397.06029,2.3910769558020132e-18
26546620069.483513,5.278715760956588e+40,78401178511.97263,2.324240829401918e-18
27309997612.814667,5.430511095315358e+40,80655691474.078,2.2592729271848094e-18
28095326925.22765,5.586671473100742e+40,82975035460.31877,2.196121027967501e-18
28903239254.222282,5.747322415984338e+40,85361074758.79599,2.134734370269606e-18
29734383999.5213,5.9125930551528125e+40,87815727267.28554,2.075063611511417e-18
30589429235.058434,6.082616235103664e+40,90340966034.84598,2.017060788352303e-18
31469062245.97436,6.257528620425264e+40,92938820847.75006,1.9606792781379097e-18
32373990081.058315,6.437470805648203e+40,95611379861.03201,1.9058737614247436e-18
33304940121.071686,6.622587428254742e+40,98360791276.94023,1.8526001855525496e-18
34262660663.41856,6.813027284938791e+40,101189265071.66772,1.8008157292346646e-18
35247921523.62515,7.008943451208291e+40,104099074771.72495,1.7504787681383886e-18
36261514654.11808,7.210493404427418e+40,107092559281.40215,1.7015488414273076e-18
37304254780.79643,7.417839150397028e+40,110172124762.78271,1.6539866192388435e-18
38376980057.90617,7.631147353574468e+40,113340246569.80951,1.6077538710710193e-18
39480552741.750725,7.850589471038906e+40,116599471237.98088,1.5628134350526801e-18
40615859883.76988,8.076341890307989e+40,119952418531.24785,1.5191291880728987e-18
41783814043.55406,8.308586071118595e+40,123401783547.7873,1.4766660167451239e-18
42985354022.35689,8.5475086912836e+40,126950338886.3135,1.435389789183151e-18
44221445617.70606,8.793301796743998e+40,130600936874.7001,1.3952673275658193e-18
45493082399.70877,9.04616295593489e+40,134356511862.67348,1.3562663814687778e-18
46801286509.684074,9.30629541859115e+40,138220082580.44528,1.3183556019415599e-18
48147109481.76105,9.573908279119738e+40,142194754565.1705,1.2815045163092763e-18
49531633088.098915,9.849216644669205e+40,146283722657.1694,1.2456835036787621e-18
50955970208.41842,1.0132441808033378e+41,150490273567.94873,1.2108637711292247e-18
52421265724.530975,1.042381142552581e+41,154817788522.04993,1.177017330568586e-18
53928697440.597725,1.0723559699970535e+41,159269745974.8865,1.144116976236578e-18
55479477029.844826,1.1031927568953553e+41,163849724408.7155,1.1121362628368404e-18
57074851008.50954,1.1349162898489096e+41,168561405209.03073,1.0810494842801205e-18
58716101737.78657,1.1675520682253645e+41,173408575623.65054,1.0508316530217919e-18
60404548454.59098,1.2011263246550053e+41,178395131806.91055,1.021458479976841e-18
62141548331.96195,1.2356660461165638e+41,183525081951.39557,9.929063549962873e-19
63928497569.95472,1.2711989956292785e+41,188802549509.714,9.65152327889405e-19
65766832517.90982,1.3077537345688813e+41,194231776508.93967,9.381740899763027e-19
67658030828.98618,1.3453596456251415e+41,199817126960.33984,9.119499561562766e-19
69603612647.90265,1.3840469564197498e+41,205563090367.17917,8.864588474772677e-19
71605141832.82605,1.4238467638031962e+41,211474285333.36966,8.616802741926613e-19
73664227212.40163,1.4647910588504427e+41,217555463275.9084,8.375943192916089e-19
75782523878.93095,1.5069127525753782e+41,223811512244.07037,8.141816224897201e-19
77961734518.73042,1.5502457023845988e+41,230247460848.4093,7.914233646673198e-19
80203610780.75504,1.5948247392920797e+41,236868482302.76752,7.693012527425901e-19
82509954684.56831,1.6406856959162356e+41,243679898582.48917,7.477975049676489e-19
84882620068.81036,1.6878654352822734e+41,250687184702.238,7.268948366355333e-19
87323514081.30754,1.7364018804525761e+41,257895973116.79718,7.065764461868078e-19
89834598712.04292,1.7863340450093598e+41,265312058248.45084,6.868260017044254e-19
92417892370.19838,1.837702064413684e+41,272941401144.525,6.676276277861789e-19
95075471506.55347,1.8905472282663637e+41,280790134268.8817,6.489658927840392e-19
97809472282.53839,1.9449120134965913e+41,288864566431.19946,6.308257964001835e-19
100622092287.27458,2.0008401185047687e+41,297171187857.9759,6.131927576297984e-19
103515592304.00258,2.0583764982874e+41,305716675409.3899,5.960526030408292e-19
106492298127.29257,2.1175674005717744e+41,314507897946.14,5.793915553814204e-19
109554602432.5241,2.178460402990012e+41,323551921850.65326,5.631962225057238e-19
112704966699.11105,2.2411044513218135e+41,332856016707.02075,5.474535866093346e-19
115945923189.04532,2.3055498988372093e+41,342427661144.3089,5.321509937655445e-19
119280076982.32195,2.371848546770377e+41,352274548847.8603,5.172761437541526e-19
122710108070.9044,2.4400536859575126e+41,362404594743.4846,5.028170801745363e-19
126238773512.90457,2.5102201396720534e+41,372825941359.4822,4.887621808350878e-19
129868909648.69827,2.5824043076914706e+41,383546965371.5859,4.751001484113284e-19
133603434380.78317,2.6566642116315592e+41,394576284336.1549,4.618200013650897e-19
137445349519.1796,2.7330595415840305e+41,405922763616.94,4.489110651175872e-19
141397743194.2933,2.811651704095564e+41,417595523511.0853,4.363629634691662e-19
145463792339.14627,2.892503871526222e+41,429603946579.99896,4.2416561025894174e-19
149646765242.9978,2.9756810328274384e+41,441957685191.0623,4.1230920125753284e-19
153950024178.39825,3.061250045780196e+41,454666669276.2117,4.0078420628641636e-19
158377028103.77457,3.149279690735126e+41,467741114313.5903,3.8958136155759483e-19
162931335443.74985,3.2398407258983325e+41,481191529538.7755,3.786916622273401e-19
167616606949.39404,3.3330059442066157e+41,495028726392.07025,3.681063551581278e-19
172436608640.74527,3.4288502318386275e+41,509263827208.7667,3.578169318828427e-19
177395214833.92487,3.5274506284081455e+41,523908274159.24475,3.4781512176569925e-19
182496411255.32294,3.62888638888872e+41,538973838446.2184,3.3809288535428285e-19
187744298245.3141,3.733239047318597e+41,554472629766.3956,3.2864240791746093e-19
193143094054.1143,3.840592482337847e+41,570417106044.2628,3.1945609316389443e-19
198697138232.41403,3.951032984610083e+41,586820083445.7747,3.1052655713613367e-19
204410895119.49716,4.0646493261826656e+41,603694746679.9534,3.0184662227541316e-19
210288957431.68832,4.1815328318418925e+41,621054659596.7904,2.934093116523118e-19
216336049953.96414,4.3017774525195905e+41,638913776089.8297,2.8520784335871787e-19
222557033337.74765,4.42547984081111e+41,657286451312.3413,2.772356250565143e-19
228956908007.8847,4.552739428664385e+41,676187453215.9493,2.694862486786777e-19
235540818181.9985,4.683658507303586e+41,695631974421.1504,2.619534852784574e-19
242314056005.39777,4.818342309450533e+41,715635644429.1003,2.546312800225651e-19
249282065804.90692,4.956899093910833e+41,736214542184.6187,2.4751374732429475e-19
256450448465.02094,5.099440232592402e+41,757385209000.4589,2.405951661126838e-19
263824965929.88055,5.246080300025896e+41,779164661853.1687,2.3386997523393136e-19
271411545834.73828,5.39693716546002e+41,801570407061.3821,2.2733276898132904e-19
279216286270.57275,5.552132087604458e+41,824620454357.3419,2.209782927501702e-19
287245460685.7504,5.711789812097941e+41,848333331363.1699,2.1480143881408528e-19
295505522928.60614,5.8760386717784545e+41,872728098483.3193,2.0879724221946537e-19
304003112435.0512,6.0450106898372625e+41,897824364225.3419,2.0296087679462828e-19
312745059565.3578,6.21884168593927e+41,923642300961.2229,1.9728765127053804e-19
321738391094.38367,6.397671385394491e+41,950202661141.8787,1.917730055099757e-19
