redshift_z,E_z,comoving_distance_Gly
0.005527751482180704,1.0026234013999689,0.08008790700614304
0.00554815811989514,1.0026331269957403,0.08038317623696406
0.005568640092194379,1.0026428887973975,0.08067953262449025
0.005589197677188889,1.0026526869408345,0.08097698016080894
0.005609831154015847,1.002662521562465,0.081275522852587
0.0056305408028428944,1.0026723927992218,0.08157516472112299
0.005651326904871966,1.0026823007885604,0.08187590980240027
0.005672189742343101,1.0026922456684608,0.08217776214713998
0.005693129598538271,1.0027022275774289,0.0824807258208542
0.005714146757785247,1.0027122466544993,0.08278480490389957
0.005735241505461428,1.0027223030392376,0.08309000349153049
0.005756414127997739,1.0027323968717414,0.08339632569395314
0.005777664912882512,1.0027425282926428,0.08370377563637942
0.0057989941486653864,1.0027526974431118,0.08401235745908094
0.005820402124961249,1.0027629044648563,0.08432207531744376
0.005841889132454132,1.0027731495001255,0.08463293338202241
0.005863455462901178,1.0027834326917122,0.08494493583859486
0.005885101409136623,1.0027937541829544,0.08525808688821775
0.0059068272650757096,1.0028041141177368,0.08557239074728057
0.005928633325718761,1.0028145126404948,0.08588785164756221
0.00595051988715512,1.0028249498962152,0.08620447383628549
0.005972487246567192,1.0028354260304382,0.08652226157617311
0.0059945357022345115,1.0028459411892612,0.08684121914550406
0.006016665553537713,1.0028564955193389,0.08716135083816857
0.006038877100962695,1.0028670891678875,0.08748266096372574
0.006061170646104621,1.002877722282685,0.087805153847459
0.006083546491672048,1.002888395012075,0.08812883383043313
0.006106004941491051,1.0028991075049685,0.08845370526955146
0.006128546300509312,1.0029098599108452,0.08877977253761235
0.006151170874800286,1.0029206523797571,0.08910704002336689
0.006173878971567349,1.00293148506233,0.08943551213157619
0.006196670899147966,1.0029423581097658,0.08976519328306909
0.0062195469670179,1.0029532716738447,0.09009608791480031
0.00624250748579538,1.0029642259069285,0.09042820047990807
0.006265552767245337,1.0029752209619607,0.09076153544777266
0.006288683124283641,1.0029862569924717,0.09109609730407488
0.006311898870981335,1.0029973341525784,0.09143189055085471
0.006335200322568926,1.0030084525969885,0.09176891970657045
0.006358587795440632,1.0030196124810016,0.09210718930615738
0.006382061607158701,1.0030308139605122,0.09244670390108745
0.006405622076457715,1.0030420571920116,0.09278746805942863
0.006429269523248912,1.0030533423325907,0.09312948636590462
0.006453004268624556,1.0030646695399423,0.09347276342195517
