scale_factor_a,redshift_z,radiation_term,matter_term,curvature_term,lambda_term,H_over_H0_squared,H_over_H0
0.00539685531788023,184.2930903459496,108448.79373506356,2003956.2118894977,-3.1586846983556063,0.685,2112402.5319398628,1453.4106549560804
0.005436062065247253,182.95669291434334,105353.79910476923,1960908.5226530603,-3.113285967854346,0.685,2066259.8934718617,1437.4490924800996
0.005475553639415915,181.6299340401807,102347.13179865848,1918785.555991699,-3.0685397382919093,0.685,2021130.3042506194,1421.6646243930456
0.0055153321095787,180.31274420687373,99426.27106399032,1877567.4476140647,-3.024436631488104,0.685,1976991.3792414237,1406.0552546900224
0.005555399559960239,179.0050543992118,96588.76808719344,1837234.7599406438,-2.980967404052214,0.685,1933821.2320604331,1390.6190103908523
0.005595758089926498,177.7067960997462,93832.24394081232,1797768.472937429,-2.9381229454457367,0.685,1891598.463755296,1375.3539412657733
0.005636409814094804,176.4179012851992,91154.38758904189,1759149.9751464494,-2.895894276072912,0.685,1850302.1518412153,1360.2581195645241
0.005677356862444624,175.13830242290038,88552.95395018495,1721361.0549090214,-2.8542725453987425,0.685,1809911.839586661,1345.3296397488093
0.005718601380429169,173.86793246724815,86025.76201440311,1684383.8917775175,-2.8132490300940454,0.685,1770407.5255428904,1330.566618228073
0.005760145529087811,172.60672485619685,83570.69301518498,1648201.048111621,-2.7728151322071617,0.685,1731769.6533116738,1315.967193098549
0.005801991485159306,171.3546135077692,81185.6886529987,1612795.4608551115,-2.7329623773619494,0.685,1693979.101545733,1301.529523885545
0.005844141441195854,170.11153281659378,78868.74936963867,1578150.4334892863,-2.693682412981671,0.685,1657017.174176512,1287.2517912889118
0.005886597605677972,168.8774176504677,76617.93267182107,1544249.6281592438,-2.654967006538412,0.685,1620865.5908640584,1273.1321969316691
0.005929362203130214,167.65220334694388,74431.35150262112,1511077.0579692977,-2.6168080438276595,0.685,1585506.477663875,1259.1689631117324
0.005972437474237724,166.43582570994303,72307.17265938813,1478617.0794438992,-2.579197527267679,0.685,1550922.35790576,1245.3603325567103
0.0060158256759636425,165.22822100639002,70243.61525681081,1446854.3851505073,-2.5421275742233305,0.685,1517096.1432797438,1231.7045681817308
0.006059529081667361,164.0293259628744,68238.94923384489,1415773.9964809276,-2.50559041535398,0.685,1484011.1251243572,1218.1999528502524
0.006103549981223619,162.83907776233585,66291.49390325243,1385361.256587737,-2.4695783929851713,0.685,1451650.9659125966,1204.844789137836
0.006147890681142516,161.65741404077167,64399.616542532465,1355601.8234724004,-2.434083959503654,0.685,1419999.6909309735,1191.6373990988086
0.006192553504690342,160.48427288397,62561.73102506811,1326481.66322191,-2.3990996757755325,0.685,1389041.6801473023,1178.5761240358224
0.00623754079201131,159.31959282426556,60776.296490337096,1297987.0433906869,-2.3646182095871233,0.685,1358761.6602628143,1165.6593242722397
0.006282854900250169,158.16331283731895,59041.81605207336,1270104.5265246523,-2.3306323341082242,0.685,1329144.6969443916,1152.8853789273205
0.0063284982036757136,157.01537233891932,57356.83554329605,1242820.963824411,-2.2971349263774727,0.685,1300176.1872327807,1140.2526856941759
0.00637447309380518,155.87571118180995,55719.94229715405,1216123.4889445596,-2.2641189658094762,0.685,1271841.852122748,1127.759660620448
0.006420781979529556,154.74426965253676,54129.76396256327,1189999.5119261914,-2.2315775327233918,0.685,1244127.729311222,1115.4047378916866
0.006467427287239792,153.6209884683197,52584.96735364475,1164436.713259743,-2.1995038068926633,0.685,1217020.166109581,1103.186369617383
0.006514411460953939,152.50580877394637,51084.2573319978,1139423.038075373,-2.1678910661155917,0.685,1190505.812516305,1091.1030256196273
0.0065617369624452,151.3986721386885,49626.37572087217,1114946.6904581478,-2.136732684806464,0.685,1164571.614446335,1079.153193224361
0.0066094062713709205,150.2995205532403,48210.10025032806,1090996.1278853347,-2.1060221326069155,0.685,1139204.80711353,1067.3353770551832
0.0066574218854025076,149.208296426679,46834.2435325002,1067560.0557831998,-2.075752973017266,0.685,1114392.908562727,1055.6480988296844
0.006705786320356304,148.12494258344728,45497.65206610642,1044627.4222007234,-2.0459188620475133,0.685,1090123.7133479677,1044.0898971582703
0.006754502110325399,147.0494022603577,44199.20526936654,1022187.412597741,-2.0165135468877273,0.685,1066385.2863535606,1032.6593273454516
0.006803571807812411,145.98161910361836,42937.8145405203,1000229.444745032,-1.9875308645975458,0.685,1043165.9567546878,1021.3549611935548
0.006852997983863221,144.92153716588032,41712.42234515727,978743.1637339717,-1.9589647408145123,0.685,1020454.3121143881,1010.1753868088393
0.006902783228201693,143.8691009033061,40522.001329592844,957718.4370933725,-1.93080918848097,0.685,998239.1926137769,999.119208409976
0.006952930149365354,142.82425517265946,39365.55345954782,937145.3500112307,-1.9030583065892643,0.685,976509.685412472,988.1850461388657
0.007003441374842082,141.7869452284162,38242.109183408546,917014.200659111,-1.87570627894497,0.685,955255.1191362407,977.3715358737642
0.007054319551207766,140.7571167198955,37150.72661936707,897315.495616972,-1.8487473729479025,0.685,934465.0584889661,966.6773290446849
0.00710556734426498,139.73471568841245,36090.4907657589,878039.9453962725,-1.8221759383906426,0.685,914129.298986093,956.1010924510509
0.007157187439182661,138.7196885644507,35060.51273393689,859178.4600592459,-1.7959864062743334,0.685,894237.8618067766,945.641508081565
0.007209182540636795,137.71198216485567,34059.92900303815,840722.1449322816,-1.7701732876414982,0.685,874780.9887620321,935.2972729362746
0.0072615553729521365,136.71154369004788,33087.90069601857,822662.296411384,-1.7447311724256287,0.685,855749.1373762302,925.067098850797
0.007314308680244948,135.71832072125662,32143.61287634891,804990.3978577426,-1.7196547283173154,0.685,837132.9760793633,914.9497123226846
0.007367445226566785,134.73226121777333,31226.273864781877,787698.1155814634,-1.6949386996466664,0.685,818923.3795075457,904.9438543398953
0.00742096779604931,133.753313514225,30335.114575618187,770777.2949115816,-1.6705779062817971,0.685,801111.4239092935,895.048280211349
0.007474879193050185,132.78142631786696,29469.387871914463,754219.9563504907,-1.6465672425431435,0.685,783688.3826551626,885.2617593995363
0.007529182242299991,131.81654870589546,28628.36793909298,738018.2918109839,-1.622901676133386,0.685,766645.7218484009,875.5830753551606
0.00758387978905025,130.85863012277952,27811.34967642755,722164.6609341245,-1.59957624708275,0.685,749975.096034305,866.0110253537798
0.007638974699222486,129.907620377612,27017.648105895914,706651.5874862184,-1.5765860667094658,0.685,733668.3440060477,856.5444203344317
0.007694469859558401,128.96346964147986,26246.597797902552,691471.7558331807,-1.5539263165951709,0.685,717717.4847047668,847.1820847402091
0.00775036817777112,128.02612844485327,25497.552313390745,676618.0074906389,-1.5315922475750354,0.685,702114.7132117822,837.9228563607644
0.0078066725826975505,127.09554767499367,24769.883661876018,662083.3377481444,-1.5095791787424049,0.685,686852.3968308417,828.7655861767196
0.007863386024451833,126.17167857338039,24062.981774946733,647860.8923659013,-1.4878824964677484,0.685,671923.0712583516,819.7091382059563
0.007920511474579927,125.25447273315592,23376.253994790135,633943.9643424511,-1.4664976534317034,0.685,657319.4368395879,810.75238935176
0.007978051926215276,124.34388209658997,22709.12457731576,620325.9907518018,-1.445420167672034,0.685,643034.3549089499,801.8942292528048
0.00803601039423568,123.43985895256073,22061.034209458114,607000.5496484806,-1.4246456216442551,0.685,629060.8442123171,793.1335601349354
0.008094389915421238,122.54235593405551,21431.439540255837,593961.3570390885,-1.4041696612957912,0.685,615392.077409683,784.4692966647472
0.008153193548613455,121.65132601568887,20819.81272531301,581202.2639189038,-1.3839879951534253,0.685,602021.3776562217,775.9003658049285
0.008212424374875533,120.76672251123846,20225.64098426077,568717.253372139,-1.364096393423863,0.685,588942.2152600064,767.4257066713405
0.008272085497653786,119.88849907119918,19648.426170848717,556500.437734496,-1.3444906871072342,0.685,576148.2044146575,759.0442703918247
0.008332180042940266,119.01660968035435,19087.68435530513,544546.0558166653,-1.3251667671233203,0.685,563633.1000052034,750.7550199667022
0.008392711159436532,118.15100865536492,18542.945418616335,532848.4701874763,-1.3061205834503578,0.685,551390.7944855092,742.5569301309558
0.00845368201871865,117.2916506423757,18013.75265838462,521402.16451540083,-1.2873481442762036,0.685,539415.3148256412,734.4489872180649
0.008515095815403353,116.43849061463918,17499.662405934676,510201.74096717284,-1.268845515161712,0.685,527700.8195275924,726.4301890254785
0.00857695576731543,115.59148387015617,17000.24365434722,499241.9176622837,-1.2506088182161295,0.685,516241.5957078127,718.4995446817018
0.008639265115656346,114.75058602933353,16515.07769710803,488517.52618215827,-1.2326342312843412,0.685,505032.056245035,710.6560745149759
0.008702027125174013,113.91575303265941,16043.757777069895,478023.50913284667,-1.2149179871458116,0.685,494066.7369919294,702.8988099235404
0.00876524508433392,113.08694113839385,15585.888745431981,467754.9177600544,-1.1974563727250118,0.685,483340.29404911364,695.2267932474364
0.008828922305491389,112.26410692027756,15141.086730452258,457706.9096154232,-1.180245728313222,0.685,472847.50110014714,687.6390776418594
0.008893062125065139,111.44720726525627,14708.978815614119,447874.7462729334,-1.1632824468015062,0.685,462583.2468061007,680.1347269520214
0.008957667903712104,110.63619937122192,14289.202726977743,438253.7910943637,-1.1465629729247113,0.685,452542.53225836856,672.7128155895118
0.009022743026503516,109.83104074476994,13881.406529454105,428839.5070427512,-1.1300838025163344,0.685,442720.4684884028,665.3724284101369
0.00908829090310226,109.03168919897283,13485.248331747,419627.4545428231,-1.1138414817741007,0.685,433112.2740330883,658.1126605932211
0.009154314967941541,108.23810285116966,13100.395999715503,410613.28938738577,-1.0978326065360904,0.685,423713.27255449473,650.9326175223475
0.009220818680404823,107.45024012077167,12726.526877916878,401792.7606886908,-1.082053821567279,0.685,414518.8905127861,643.8314146675247
0.00928780552500709,106.66805972708356,12363.327519096221,393161.70887380687,-1.0665018198563245,0.685,405524.6548910832,636.8081774687596
0.009355279011577417,105.89152068714063,12010.493421396146,384716.0637230538,-1.051173341922466,0.685,396726.190971108,629.8620412210184
0.009423242675442877,105.12058231356136,11667.728773066196,376451.84245057387,-1.0360651751323804,0.685,388119.2201584649,622.9921509605598
0.009491700077613768,104.35520421241564,11334.746204457922,368365.14782613557,-1.0211741530268619,0.685,379699.5578564405,616.1976613526219
0.009560654804970203,103.59534628110826,11011.266547097714,360452.1663372825,-1.0064971546571753,0.685,371463.11138722557,609.4777365804476
0.009630110470450043,102.84096870627769,10697.018599635408,352709.16639096255,-0.9920311039309492,0.685,363405.877959494,602.831550235631
0.0097000707132382,102.09203196171005,10391.738900472415,345132.4965537885,-0.9777729689674706,0.685,355523.9426812919,596.258285209767
0.009770539198957318,101.34849680626807,10095.171506878769,337718.58383009944,-0.9637197614622451,0.685,347813.4766172167,589.7571335873918
0.009841519619859834,100.61032428183508,9807.067780413914,330463.9319770131,-0.9498685360606909,0.685,340270.73488889093,583.3272965401936
0.009913015695021433,99.87747571127373,9527.186178471304,323365.1198556723,-0.9362163897408333,0.685,332892.05481775384,576.9679842224816
0.009985031170535922,99.14991269639947,9255.292051772045,316418.799817908,-0.9227604612048721,0.685,325673.8541092188,570.678415667895
0.010057569819711497,98.42759711596864,8991.157447637868,309621.6961275611,-0.9094979302794944,0.685,318612.6290772687,564.4578186873389
0.010130635443268459,97.71049112368107,8734.560918878391,302970.6034157146,-0.8964260173248052,0.685,311704.95290857565,558.3054297681293
0.010204231869538349,96.99855714619714,8485.287338132544,296462.3851691102,-0.883541982651755,0.685,304947.4739652601,552.2204939743364
0.01027836295466454,96.29175788116908,8243.127717508443,290093.9722510357,-0.8708431259479384,0.685,298336.9141254182,546.2022648483053
0.01035303258280428,95.59005629528642,8007.87903337052,283862.3614539856,-0.8583267857116471,0.685,291870.0671605704,540.250004313346
0.010428244666332211,94.89341562233568,7779.344056127016,277764.61408341274,-0.8459903386940572,0.685,285543.79714920104,534.3629825775744
0.010504003146045354,94.20179936127393,7557.331184875128,271797.8545719025,-0.8338311993494317,0.685,279355.03692557826,528.5404780388899
0.010580311991369593,93.51517127431634,7341.654286765179,265959.26912311686,-0.8218468192932284,0.685,273300.78656306275,522.7817771910788
0.010657175200567656,92.83349538503738,7132.132540949128,260246.10438486806,-0.8100346867679925,0.685,267378.11189113045,517.0861745310258
0.010734596800948612,92.1567359764859,6928.5902869826095,254655.6661506962,-0.7983923261169286,0.685,261584.1430453527,511.45297246702233
0.010812580849078888,91.48485758931356,6730.856877553361,249185.31808933895,-0.7869172972650361,0.685,255916.07304959506,505.8814812281579
0.010891131430994776,90.81782501991731,6538.7665354127275,243832.48050149638,-0.77560719520771,0.685,250371.15642971388,500.37101877478267
0.010970252662416592,90.15560331859432,6352.158214389906,238594.62910329588,-0.7644596495066769,0.685,244946.70785803627,494.9209107100207
0.011049948688964273,89.49815778771108,6170.875464372926,233469.29383589633,-0.7534723237931896,0.685,239640.10082794545,489.5304901923326
0.011130223686374608,88.84545397988538,5994.7663001427845,228454.05770066075,-0.7426429152783566,0.685,234448.76635788823,484.1990978491061
0.011211081860720024,88.1974576961813,5823.683073950915,223546.5556193511,-0.7319691542705089,0.685,229370.19172414773,478.92608169126447
0.01129252744862897,87.55413498431749,5657.48235173314,218744.47331880804,-0.7214488036995063,0.685,224401.91922173748,473.7107970288808
0.011374564717507888,86.91545213688802,5496.024792856323,214045.54623958934,-0.7110796586478773,0.685,219541.54495278702,468.5526063877855
