redshift_z,comoving_distance_Gly,E_z
0.10623470506267778,1.5018064391342634,1.0542579136091839
0.10746561872886641,1.5187392193849976,1.0549337348701884
0.10871079466888274,1.535857153213578,1.0556184756852143
0.10997039813595316,1.553162125172555,1.0563122643770793
0.11124459629804986,1.5706560355028376,1.0570152313207042
0.11253355826007645,1.5883408001720303,1.0577275089793674
0.11383745508631075,1.6062183509099675,1.0584492319416423
0.11515645982310746,1.6242906352413422,1.0591805369590312
0.11649074752186403,1.6425596165153313,1.0599215629843055
0.11784049526225256,1.66102727393211,1.0606724512105683
0.11920588217572084,1.6796956025661438,1.061433345111052
0.12058708946926577,1.6985666133861574,1.0622043904796645
0.12198430044948234,1.717642333271663,1.062985735472299
0.1233977005468906,1.7369248050259227,1.063777530648918
0.12482747734054579,1.756416087385261,1.0645799290164326
0.1262738205829323,1.7761182550245629,1.0653930860723857
0.12773692222514685,1.796033398558873,1.0662171598494548
0.12921697644237312,1.8161636245409496,1.0670523109607941
0.1307141796596518,1.836511055454657,1.0678987026462257
0.13222873057794887,1.8570778297040607,1.0687565008192992
0.13376083020052648,1.8778661015980966,1.0696258741152334
0.1353106818596187,1.898878041330676,1.0705069939397582
0.13687849124341694,1.920115834956094,1.0714000345188717
0.13846446642336777,1.9415816843595943,1.0723051729495285
0.14006881788178693,1.963277807222953,1.0732225892512794
0.1416917585397937,1.9852064369849345,1.0741524664188746
0.14333350378556842,2.0073698227964663,1.0750949904758527
0.14499427150293784,2.0297702294703934,1.0760503505291295
0.1466742821002914,2.052409937425645,1.0770187388246084
0.14837375853983284,2.075291242625665,1.0780003508038243
0.1500929263671704,2.098416456510949,1.0789953851616474
0.1518320137412502,2.1217879059255202,1.080004043905059
0.15359125146463615,2.1454079330371827,1.0810265324130222
0.155370873014141,2.169278895251385,1.0820630594974634
0.15717111457181207,2.1934031651185273,1.08311383746539
0.15899221505627614,2.217783130234532,1.0841790821821558
0.16083441615444746,2.2424211931345126,1.0852590131359008
0.16269796235360315,2.2673197711793556,1.086353853503183
0.16458310097383028,2.2924812964350387,1.0874638302158233
0.16649008220084893,2.3179082155445028,1.088589174028984
0.1684191591192155,2.3436029895918926,1.089730119590502
0.17037058774591077,2.3695680939589763,1.0908869055114994
0.17234462706431714,2.395806018173558,1.092059774438289
0.1743415390585895,2.422319265749687,1.0932489731256037
0.1763615887484245,2.449110354019472,1.0944547525111654
0.17840504422423248,2.476181813956301,1.0956773677916187
0.18047217668271703,2.503536189989271,1.096917078499851
0.18256326046286683,2.531176039808624,1.0981741485837244
0.18467857308236452,2.5591039341619877,1.0994488464862393
0.18681839527441726,2.5873224566412145,1.1007414452271556
0.18898301102501433,2.6158342034596136,1.1020522224860938
0.1911727076106162,2.644641783219367,1.1033814606871402
0.19338777563628026,2.6737478166689206,1.1047294470849822
0.19562850907422855,2.703154936450133,1.1060964738525951
0.19789520530286211,2.7328657868349837,1.1074828381705077
0.20018816514622761,2.7628830234516055,1.1088888423176697
0.20250769291394094,2.7932093129994437,1.1103147937639486
0.20485409644157376,2.8238473329533194,1.1117610052642788
0.20722768713150774,2.8547997712561783,1.1132277949544902
0.20962877999426233,2.88606932600031,1.1147154864488422
0.21205769369030117,2.9176587050968186,1.1162244089392876
0.2145147505723232,2.9495706259331294,1.1177548972964957
0.21700027672804348,2.9818078150183083,1.1193072921726577
0.21951460202346995,3.014373007615981,1.120881940106105
0.22205806014668145,3.0472689473646315,1.1224791936277623
0.2246309886521131,3.080498385885064,1.1240994113694687
0.22723372900535466,3.1140640823748114,1.1257429581741887
0.22986662662846818,3.1479688031892765,1.1274102052081456
0.2325300309458306,3.182215321409393,1.1291015300749
0.2352242954305074,3.2168064163955887,1.1308173169314049
0.23794977765116376,3.25174487332785,1.1325579566060646
0.24070683931951928,3.2870334827316747,1.1343238467188264
0.2434958463383523,3.3226750399897056,1.1361153918033304
0.24631716885006077,3.3586723448388502,1.1379330034311508
0.2491711812857855,3.3950282008526775,1.1397771003381523
0.252058262415103,3.431745414908912,1.1416481085529961
0.25497879539629265,3.4688267966418,1.1435464615278186
0.2579331678271893,3.5062751578792244,1.1454726002711157
0.2609217717966218,3.5440933120643066,1.1474269734828644
0.26394500393644954,3.5822840736613775,1.1494100376918999
0.2670032654742013,3.6208502575461257,1.1514222573955957
0.2700969622863238,3.6597946783797464,1.1534641052018577
0.2732265049520479,3.6991201499669564,1.155536061973475
0.2763923088078783,3.7388294845977006,1.1576386169748516
0.27959479400271475,3.7789254923724145,1.1597722680211497
0.28283438555361223,3.819410980510709,1.161937521629875
0.28611151340218677,3.860288752643338,1.1641348931749347
0.28942661247167517,3.901561608087342,1.1663649070431943
0.2927801227246558,3.9432323411042463,1.1686280967935725
0.29617248922143796,3.985303740141221,1.1709250053186917
0.299604162179128,4.027778587055103,1.1732561850091263
0.30307559703137993,4.070659656319216,1.1756221979202717
0.3065872544888379,4.113949714212906,1.1780236159418658
0.3101396006002796,4.157651517993749,1.1804610209701976
0.31373310681446764,4.201767815052375,1.1829350050830265
0.3173682500427178,4.246301342049902,1.1854461707172501
0.3210455127221921,4.291254824037933,1.1879951308493428
0.3247653828799257,4.336630973561154,1.190582509178605
0.32852835419759463,4.382432489742505,1.1932089403132473
0.3323349260770354,4.428662057351004,1.1958750699593403
0.3361856037065225,4.47532234585222,1.1985815551126664
0.34008089812781434,4.522416008441506,1.2013290642534962
0.34402132630397625,4.569945681060044,1.2041182775443295
0.34800741118798906,4.617913981393813,1.2069498870306226
0.3520396817921526,4.666323507855609,1.209824596844541
0.35611867325829344,4.715176838550241,1.2127431234117627
0.3602449269287863,4.764476530223078,1.215706195661367
0.3644189904183977,4.814225117192115,1.2187145552388376
0.36864141768696324,4.864425110263786,1.2217689567222154
0.37291276911290555,4.915078995632716,1.2248701678414247
0.37723361156760526,4.966189233765695,1.2280189697008144
