mass_Msun,mass_kg,schwarzschild_radius_km,schwarzschild_radius_AU,hawking_temperature_K,temperature_relative_to_CMB
37424454.73086677,7.441740549868664e+37,110527116.00904793,0.7388281363355523,1.6486743411982088e-15,6.049071147305848e-16
38517730.65766933,7.659135188085572e+37,113755930.85913959,0.7604114305026642,1.601878854091541e-15,5.877376092795968e-16
39642944.31771967,7.882880548745602e+37,117079068.67460588,0.7826252347494534,1.5564115963136184e-15,5.710554380163708e-16
40801028.704033814,8.113162154711012e+37,120499284.90046419,0.8054879680881996,1.5122348677942495e-15,5.548467685908089e-16
41992944.06503732,8.350170948500476e+37,124019415.4762063,0.8290185876035087,1.4693120385308979e-15,5.390981612661523e-16
43219678.70077323,8.594103450612654e+37,127642379.18727064,0.8532366041709353,1.4276075182162352e-15,5.237965577751735e-16
44482249.78236939,8.845161922474807e+37,131371180.08520736,0.878162098634786,1.3870867267277728e-15,5.089292704926704e-16
45781704.19544793,9.103554534152234e+37,135208909.9785528,0.9038157384585875,1.3477160654550046e-15,4.944839719152466e-16
47119119.4081701,9.3694955369564e+37,139158750.9964605,0.9302187948619012,1.3094628894404916e-15,4.804486844397327e-16
48495604.364638954,9.643205441095363e+37,143223978.22722262,0.9573931604577486,1.272295480311689e-15,4.668117704317333e-16
49912300.40440442,9.924911198514606e+37,147407962.43388015,0.9853613674053461,1.2361830199809683e-15,4.535619225760295e-16
51370382.20882634,1.0214846391078491e+38,151714172.84915453,1.0141466060930675,1.2010955650922269e-15,4.406881545009088e-16
52871058.77508331,1.051325142424899e+38,156146180.05202615,1.043772744367184,1.1670040221927964e-15,4.2817979166860995e-16
54415574.4186389,1.082037372642309e+38,160707658.92835724,1.0742643473224065,1.133880123609973e-15,4.160264625242976e-16
56005209.80498868,1.1136467954092585e+38,165402391.71799117,1.1056466976704848,1.1016964040123627e-15,4.0421808989629895e-16
57641283.01155001,1.1461796202997685e+38,170234271.15087315,1.1379458167038816,1.0704261776364438e-15,3.9274488264041237e-16
59325150.62056999,1.179662822544848e+38,175207303.67477867,1.1711884858718025,1.040043516159574e-15,3.815973275213994e-16
61058208.84396506,1.214124165399592e+38,180325612.77734616,1.2054022689866146,1.010523227200963e-15,3.70766181324881e-16
62841894.68101622,1.2495922231636033e+38,185593442.4051443,1.240615535078898,9.81840833432939e-16,3.6024246319315326e-16
64677687.10988364,1.2860964048739033e+38,191015160.4826187,1.2768574819201535,9.539725522851178e-16,3.500174471785426e-16
66567108.313933514,1.3236669786900737e+38,196595262.53385136,1.314158160232767,9.268952762245653e-16,3.400826550080959e-16
68511724.94388482,1.3623350969916664e+38,202338375.41010875,1.3525484986071312,9.00586553595761e-16,3.3042984905366397e-16
70513149.41682684,1.4021328222087768e+38,208249261.12628084,1.3920603291466558,8.750245700043863e-16,3.2105102550151765e-16
72573041.25318983,1.4430931534073038e+38,214332820.80940974,1.4327264138620508,8.501881302294466e-16,3.1193840771581236e-16
74693108.45276736,1.4852500536507431e+38,220594098.7625503,1.4745804718365574,8.260566406488598e-16,3.0308443979044573e-16
76875108.91093601,1.5286384781612893e+38,227038286.64734772,1.5176572071847527,8.026100921638707e-16,2.944817802839372e-16
79120851.87625255,1.573294403303719e+38,233670727.78881675,1.56199233782822,7.798290436080721e-16,2.8612329613211233e-16
81432199.45062613,1.6192548564158655e+38,240496921.605859,1.6076226251117292,7.576946056274002e-16,2.7800205673359023e-16
83811068.13331468,1.6665579465105224e+38,247522528.17120862,1.6545859042845898,7.3618842501767465e-16,2.701113282031461e-16
86259430.41003183,1.7152428958743596e+38,254753372.90460426,1.7029211158725688,7.152926695066406e-16,2.624445677881639e-16
88779316.38847028,1.765350072589815e+38,262195451.4030447,1.7526683379661547,6.949900129680093e-16,2.5499541844359177e-16
91372815.48160334,1.816921024007038e+38,269854934.4121493,1.8038688194520494,6.752636210551764e-16,2.4775770356087925e-16
94042078.14016701,1.869998511193779e+38,277738172.94276595,1.8565650142155798,6.560971372426583e-16,2.4072542184650827e-16
96789317.63574639,1.9246265443915264e+38,285851703.5370301,1.910800616342129,6.374746692637755e-16,2.338927423459092e-16
99616811.89595087,1.980850419507414e+38,294202253.68825996,1.966620596346897,6.193807759332832e-16,2.272539996086161e-16
102526905.39320727,2.0387167556723087e+38,302796747.4192041,2.024071238463183,6.018004543439757e-16,2.2080368899063503e-16
105522011.08872214,2.098273533895913e+38,311642311.02322096,2.0832001790198005,5.847191274267549e-16,2.1453646209016874e-16
108604612.43323754,2.1595701368511983e+38,320746278.97319055,2.144056445939712,5.681226318637546e-16,2.0844712231288006e-16
111777265.42622961,2.222657389820948e+38,330116200.0030264,2.2066904993924252,5.519972063445675e-16,2.0253062056304074e-16
115042600.73527092,2.2875876028406415e+38,339759843.3668716,2.271154273634134,5.363294801557552e-16,1.9678205105696395e-16
118403325.87729768,2.354414614072301e+38,349685205.2811215,2.3375012200699827,5.211064620942737e-16,1.9119664725528296e-16
121862227.4635977,2.423193834445401e+38,359900515.554635,2.4057863515742874,5.063155296955737e-16,1.8576977791068565e-16
125422173.51038954,2.493982293602043e+38,370414244.4126587,2.4760662881056548,4.91944418767411e-16,1.8049694322781545e-16
129086115.81689182,2.5668386871841486e+38,381235109.52007276,2.548399303654479,4.779812132207637e-16,1.753737711321826e-16
132857092.4128623,2.641823425502043e+38,392372083.20980495,2.6228453745619054,4.644143351893837e-16,1.703960136449766e-16
136738230.07764617,2.7189986836249706e+38,403834399.92243415,2.699466229250509,4.512325354297586e-16,1.6555954336076265e-16
140732746.93280357,2.798428452934719e+38,415631563.86310047,2.7783253994075765,4.3842488399359205e-16,1.6086035002516678e-16
144843955.11047494,2.8801785941852612e+38,427773356.8820928,2.8594882726635813,4.2598076116503276e-16,1.5629453720969832e-16
149075263.499707,2.964316892112624e+38,440269846.58568174,2.9430221468097524,4.1388984865510717e-16,1.5185831908094191e-16
153430180.57299715,3.0509131116398763e+38,453131394.68386495,3.0289962855993044,4.02142121046118e-16,1.4754801726146322e-16
157912317.2954082,3.1400390557240032e+38,466368665.5819697,3.117481976178754,3.907278374788824e-16,1.4336005777981376e-16
162525390.11867866,3.2317686248928895e+38,479992635.2232768,3.208552588197212,3.796375335758867e-16,1.3929096810709475e-16
167273224.06278813,3.326177878521323e+38,494014600.1899292,3.3022836346421958,3.688620135937226e-16,1.3533737427764542e-16
172159755.8875435,3.423345097897036e+38,508446187.0697024,3.3987528344526257,3.5839234279826413e-16,1.314959980914563e-16
177189037.35682887,3.523350851129335e+38,523299362.0964421,3.4980401769611693,3.4821984005623927e-16,1.2776365439597846e-16
182365238.59820122,3.6262780599536515e+38,538586441.0720904,3.600227988218889,3.3833607063710745e-16,1.2413724844509538e-16
187692651.5606292,3.732212068487643e+38,554320099.5785625,3.7054009992574217,3.2873283921924425e-16,1.2061377333305606e-16
193175693.5732556,3.8412407139961156e+38,570513383.4879794,3.813646416345547,3.194021830946136e-16,1.1719030750123413e-16
198818911.00810683,3.953454399722902e+38,587179719.7798918,3.9250539932978596,3.1033636556634247e-16,1.138640123156641e-16
204626983.0498098,4.068946169850553e+38,604332927.6745348,4.039716105895984,3.015278695336817e-16,1.106321297133303e-16
210604725.57542315,4.187811786649617e+38,621987230.0912848,4.1577278284836225,2.9296939125906403e-16,1.0749197991526841e-16
216757095.14762604,4.3101498098819995e+38,640157265.4419014,4.279187012799517,2.8465383431205166e-16,1.0444095920456859e-16
223089193.1245451,4.436061678523642e+38,658858099.7682426,4.404194369113053,2.76574303685199e-16,1.0147653776745516e-16
229606269.88963985,4.5656517948745214e+38,678105239.2345498,4.532853549730035,2.68724100076929e-16,9.859625759564446e-17
236313729.2051723,4.69902761112609e+38,697914642.9847232,4.665271234938261,2.6109671433666106e-16,9.579773044823375e-17
243217132.69283736,4.8362997184572626e+38,718302736.3751422,4.8015572214634625,2.5368582206762864e-16,9.307863587144695e-17
250322204.44528463,4.977581938733151e+38,739286424.5940557,4.941824513509307,2.464852783828871e-16,9.04367192745871e-17
257634835.77237412,5.1229914188829275e+38,760883106.678885,5.086189416457283,2.394891128101476e-16,8.786979006059351e-17
265161090.08606592,5.272648728034395e+38,783110689.9429618,5.23477163330348,2.326915243412491e-16,8.537571980966762e-17
272907207.92801064,5.426677957486113e+38,805987604.823708,5.387694363912548,2.2608687662214406e-16,8.295244051445389e-17
280879612.1440302,5.5852068236003976e+38,829532820.1646346,5.545084407171543,2.1966969327939288e-16,8.059794286530652e-17
289084913.2097402,5.748366773701721e+38,853765858.9437114,5.707072266127592,2.1343465337932774e-16,7.831027458423326e-17
297529914.71174866,5.916293095068709e+38,878706814.4612069,5.8737922561969125,2.0737658701610064e-16,7.608753880612756e-17
306221618.98899734,6.0891250271105155e+38,904376367.0004845,6.045382616535361,2.0149047102494384e-16,7.392789250594161e-17
315167232.9388821,6.267005876819789e+38,930795800.975446,6.221985624662009,1.9577142481711952e-16,7.1829544970508e-17
324374173.9929856,6.450083137598321e+38,957987022.5788982,6.403747714431194,1.9021470633308865e-16,6.979075631373644e-17
333850076.2674015,6.638508611554399e+38,985972577.9465477,6.590819597451315,1.848157081105291e-16,6.780983603394942e-17
343602796.89270204,6.832438535372312e+38,1014775671.8515437,6.783356388050139,1.7956995346397443e-16,6.588514161217187e-17
353640422.5288372,7.03203370985917e+38,1044420186.9451859,6.9815177318909925,1.7447309277287903e-16,6.401507715020329e-17
363971276.07033676,7.237459633275826e+38,1074930703.5596616,7.185467938345875,1.695208998750506e-16,6.219809204734934e-17
374603923.5474184,7.448886638563351e+38,1106332520.089361,7.395376116736139,1.6470926856243592e-16,6.043267971470774e-17
385547181.2286723,7.666490034577781e+38,1138651673.9675138,7.611416316552652,1.6003420917638237e-16,5.871737632595207e-17
396810122.9312335,7.890450251450698e+38,1171914963.2556112,7.833767671772158,1.5549184529953788e-16,5.705075960357289e-17
408402087.5445342,8.120952990196799e+38,1206149968.8635979,8.062614549390094,1.5107841054163512e-16,5.5431447639565265e-17
420332686.77381897,8.358189376691358e+38,1241385077.4191012,8.298146702291943,1.4679024541651961e-16,5.385809774959443e-17
432611813.1098679,8.60235612014579e+38,1277649504.804729,8.540559426590349,1.426237943078179e-16,5.232940535968369e-17
445249648.0315705,8.853655676213369e+38,1314973320.3830535,8.79005372355914,1.3857560252072126e-16,5.084410292449872e-17
458256670.4480891,9.112296414859117e+38,1353387471.9291847,9.046836466297275,1.3464231341746146e-16,4.940095887633883e-17
471643665.38764066,9.378492793133618e+38,1392923811.2916923,9.31112057126153,1.3082066563409167e-16,4.7998776603959523e-17
485421732.9401372,9.652465532994747e+38,1433615120.803258,9.58312517481078,1.2710749037625593e-16,4.663639346037642e-17
499602297.4610326,9.934441804323395e+38,1475495140.4627588,9.86307581490703,1.2349970879172432e-16,4.531267979883483e-17
514197117.04403925,1.0224655413285607e+39,1518598595.9114132,10.151204618124376,1.1999432941750527e-16,4.4026538036142096e-17
529218293.27060616,1.0523346996198022e+39,1562961227.2263,10.447750492121811,1.1658844569940896e-16,4.2776901742582633e-17
544678281.244172,1.0830764219055986e+39,1608619818.554912,10.75295932373797,1.1327923358202408e-16,4.156273475766798e-17
560589899.9175446,1.1147161982890399e+39,1655612228.6154144,11.067084182872762,1.1006394916709938e-16,4.0383030330984915e-17
576966342.7220144,1.1472802635124441e+39,1703977422.088021,11.39038553232577,1.0693992643838101e-16,3.9236810287426536e-17
593821188.5069343,1.1807956187103836e+39,1753755501.9232886,11.72313144376385,1.0390457505103568e-16,3.812312421612023e-17
611168412.7988747,1.2152900537981785e+39,1804987742.5942237,12.065597819997741,1.009553781838176e-16,3.704104868237667e-17
629022399.3897346,1.2507921705145056e+39,1857716624.3199039,12.418068623752838,9.808989045219189e-17,3.5989686462003997e-17
647397952.2633264,1.2873314061370567e+39,1911985868.288735,12.780836113122131,9.530573588069898e-17,3.4968165797357907e-17
666310307.8703998,1.324938057891054e+39,1967840472.910758,13.154201083897902,9.260060593286666e-17,3.3975639674506205e-17
685775147.7622231,1.363643308070748e+39,2025326751.1289065,13.538473118982079,8.997225759704445e-17,3.301128512091156e-17
705808611.5932816,1.4034792498948928e+39,2084492368.8203838,13.933970845083586,8.741851152656191e-17,3.2074302523046015e-17
726427310.503774,1.4444789141174397e+39,2145386384.3197207,14.341022196913668,8.493725023268297e-17,3.116391496337662e-17
747648340.8930473,1.4866762964155978e+39,2208059289.0963993,14.75996468909901,8.252641632885049e-17,3.027936757616969e-17
769489298.5954473,1.530106385578089e+39,2272563049.620954,15.191145696039337,8.018401082475952e-17,2.9419926921577516e-17
791968293.4702338,1.5748051925167558e+39,2338951150.4539404,15.634922739939377,7.79080914688575e-17,2.8584880377493125e-17
815103964.4177063,1.6208097801256763e+39,2407278638.5936513,16.091663787255037,7.569677113789003e-17,2.777353554866631e-17
838915494.8340526,1.6681582940126685e+39,2477602169.11953,16.56174755380078,7.354821627215158e-17,2.69852196925891e-17
863422628.5176206,1.716889994128433e+39,2549980052.1687894,17.04556381876891,7.146064535515561e-17,2.6219279161678817e-17
888645686.0398549,1.76704528731967e+39,2624472301.2853417,17.54351374792223,6.943232743645676e-17,2.547507886129399e-17
914605581.5945394,1.8186657608332937e+39,2701140683.1813345,18.05601022622934,6.746158069639571e-17,2.4752001723131797e-17
941323840.3391924,1.8717942167992738e+39,2780048768.9521713,18.583478200215932,6.55467710515873e-17,2.40494481935745e-17
968822616.2430502,1.926474707720818e+39,2861261986.7876663,19.12635503031706,6.36863107999896e-17,2.3366835736558285e-17
997124710.4565114,1.9827525730014592e+39,2944847676.2232485,19.685090853524084,6.187865730442648e-17,2.2703598350550904e-17
1026253590.2171369,2.04067447653907e+39,3030875143.975794,20.260148956624114,6.012231171348125e-17,2.2059186099240968e-17
1056233408.3079457,2.1002884454181007e+39,3119415721.410581,20.852006160342906,5.841581771869599e-17,2.1433064655547972e-17
1087089023.0842187,2.1616439097322763e+39,3210542823.687233,21.46115321471105,5.675776034704187e-17,2.0824714858573427e-17
1118846019.0852602,2.2247917435704672e+39,3304332010.633249,22.088095205978416,5.514676478766837e-17,2.0233632283129106e-17
1151530728.2483377,2.289784307199972e+39,3400861049.3959684,22.733351975416642,5.358149525195097e-17,1.9659326821482656e-17
1185170251.7422898,2.356675490481991e+39,3500209978.924621,23.39745855035503,5.20606538658975e-17,1.9101322276975785e-17
1219792482.439046,2.4255207575555696e+39,3602461176.336355,24.080965587810038,5.058297959398778e-17,1.8559155969175484e-17
1255426128.041525,2.496377192826731e+39,3707699425.220771,24.784439831072884,4.9147247193562566e-17,1.8032378350233927e-17
1292100734.8871584,2.5693035483010678e+39,3816011985.9397993,25.50846457963522,4.7752266198890754e-17,1.75205526321375e-17
1329846712.4468777,2.6443602922992428e+39,3927488667.9815316,26.253640172844598,4.639687993406884e-17,1.7023254424534524e-17
1368695358.5396955,2.7216096595954283e+39,4042221904.427429,27.020584487687028,4.507996455394167e-17,1.654007138284413e-17
1408678885.2838724,2.8011157030204215e+39,4160306828.5949306,27.809933451111153,4.3800428112245205e-17,1.607060286635304e-17
1449830445.8062947,2.882944346572443e+39,4281841352.9193096,28.622341567320916,4.255720965619555e-17,1.5614459606015612e-17
1492184161.7320094,2.967163440079249e+39,4406926250.139597,29.458482460469924,4.134927834678034e-17,1.517126338168422e-17
1535775151.476802,3.053842815457077e+39,4535665236.856165,30.319049433209383,4.0175632604019215e-17,1.4740646708500904e-17
1580639559.366393,3.1430543446132916e+39,4668165059.529607,31.20475604155512,3.90352992764821e-17,1.432225253218936e-17
